symbol,currentvolume,lastprice,nbb,nbo,imbside,imbalancesize,notional_imbalance,matchedsize,currentreferenceprice,nearindicativeprice,farindicativeprice,matched_to_unmatched,pct_move_snapshot_to_close,minute,day,quarter,year,week,month
1,0.31955925860659923,1.7115215371534178,1.7126847480854512,1.7106080312082677,-0.9867944557655678,0.7139376472500265,5.301345100287976,1.1460338994922052,1.7115228822452253,0.23226186589943462,-0.5217645240679787,-0.1052026022803005,-0.15,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
1,-0.1064429272067357,1.6240686951006873,1.6251819337147284,1.623085762045941,-0.9867944557655678,0.48436940717821386,3.8593026751254564,-0.15705763625321117,1.6239571809843347,0.23376802689726398,-0.5217645240679787,0.8050592209007013,0.0,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
1,0.27092084035634645,1.5037083403167752,1.5046400412375343,1.5026722411520825,-0.9867944557655678,-0.2667139748345348,-0.2317359811237294,1.2910353854470995,1.504272786210762,0.18978812576064785,-0.5217645240679787,-0.31980253734508685,-0.04,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
1,-0.054301356462211355,1.3921383485226988,1.394133909686879,1.3920585110138515,1.0132317545503768,-0.2106203777129154,0.039084058114606746,-0.27741445659253056,1.3932660735441251,0.16639959712292685,2.1752033013859315,-0.08230192724727992,0.02,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
2,0.3156259639669722,-0.20641170057131528,-0.20628805469929384,-0.206546436156995,1.0132317545503768,-0.18731965013474397,-0.20587261797782183,-0.13403431264475205,-0.206470257727871,-0.1380600902954283,-0.5217645240679787,-0.1889313667936997,-0.24,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
2,0.36490721633047174,-0.2188647148069167,-0.21880456551778643,-0.21904961746589893,1.0132317545503768,-0.24487357678948285,-0.28784355269393747,0.2041196677306195,-0.21886694645206395,-0.13956625129325761,0.21853665487086413,-0.2990927569682752,-0.09,0.5150963415264272,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
2,0.9508155377146033,-0.27307195324424066,-0.2730427790645877,-0.2732300698044825,1.0132317545503768,-0.27065928500964764,-0.325552571439861,-0.1488743554254235,-0.2730742853278534,-0.149808146078497,-0.5217645240679787,-0.2979205756795134,-0.44,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
2,0.5545941925807139,-0.18922541395657116,-0.18903556681434458,-0.1893123213798572,1.0132317545503768,0.43085962515593984,0.6887283950660518,-0.1419139813778519,-0.1892275906842207,-0.13450985365768775,0.26095687029989206,0.6618245531505935,-0.1,-1.9410960575510763,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
2,0.2732962971819319,-0.23785415280419134,-0.23774847378361302,-0.23797335133883452,1.0132317545503768,0.1820529554060974,0.2796762789650268,-0.2393712378775145,-0.23780007104901332,-0.1484526011804506,-0.5217645240679787,0.7491885565937538,-0.08,0.5150963415264272,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
2,0.40429678542065467,-0.3466630690437676,-0.3465631849533909,-0.3466721798351612,1.0132317545503768,0.21267348391754307,0.20006691028182122,0.0551480752355113,-0.3466655374814717,-0.16844150928021398,-0.5217645240679787,0.05625914580563138,-0.34,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
2,0.12034682261313845,-0.37618967293270494,-0.3761066609393824,-0.3762968346481496,-0.9867944557655678,-0.28899610239305795,-0.34867548321462655,-0.33485234468755953,-0.37630489324931504,-0.16934520587891158,0.0485821143455327,-0.32171956411365205,-0.12,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
3,0.5051262597949858,0.7090820654278543,0.7092214167902672,0.708551266127106,-0.9867944557655678,0.4144046965217013,2.058956480279156,1.6012748602721718,0.7073910955855928,0.03990358989094734,-0.5217645240679787,-0.20582491687875798,0.08,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
3,0.5947755277437634,0.7871810596837077,0.7878160838217027,0.7864990270799119,1.0132317545503768,-0.060230640158512545,0.47446205834456695,1.2886621360676556,0.7871806921013075,0.05094159834646796,-0.5217645240679787,-0.2785406287703575,-0.55,0.5150963415264272,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
3,0.22791693527488072,0.8376692983945625,0.8383331725305735,0.8370749586807935,1.0132317545503768,1.0985832019963662,4.793363259829241,0.5116106072586206,0.8376690243598393,0.040656670389862024,-0.5217645240679787,0.19297107657284765,-0.24,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
3,0.7567129429810668,0.8047617856633803,0.8054068557828274,0.8040710656762093,-0.9867944557655678,0.2633372369740276,1.6586838290259716,1.210899599610498,0.8047614506556177,0.060000080919127084,1.497437730353752,-0.2085149109171842,-0.09,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
3,0.4205879433550331,0.7005170963608345,0.701102598962056,0.6998778881020102,1.0132317545503768,-0.27690199206075916,-0.30657125241102395,0.7254968695647133,0.7005165682021763,0.03603060446795768,1.3289884232791283,-0.3205671262603818,0.17,0.5150963415264272,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
3,0.7557876298261985,0.6433797369268984,0.6441581128058508,0.6429940452101501,-0.9867944557655678,1.2147439448311041,4.579410956465494,0.5140172450648997,0.6434918000708887,0.03398652882804644,-0.5217645240679787,0.234765655953403,-0.17,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
3,2.175823729473059,0.6206070619351519,0.6207037501910181,0.6202405080534062,-0.9867944557655678,0.125892796302996,0.990808596447182,0.07571222991280417,0.6207269716864616,0.02561657699725211,-0.5217645240679787,-0.023534240313720447,-0.16,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
4,0.4621204514296912,1.2947681738660501,1.2952421980849154,1.2938353209114715,1.0132317545503768,0.61593218912193,3.9175459511811015,1.3648896952484446,1.294543352431461,0.13554481325310913,1.9065875501369576,-0.1513164432159322,-0.21,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
4,0.5761956710050051,1.330831201516661,1.3317768783118666,1.3301058108345978,-0.9867944557655678,-0.14607744300257022,0.33774539754021277,1.1723657936105174,1.3308318412422804,0.1576853799212001,-0.5217645240679787,-0.29355636601701407,-0.35,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
4,0.38804083823711305,1.365203774746149,1.3657180472881392,1.3643487578427675,1.0132317545503768,0.19775956600609912,2.02243707756795,1.1000798495123765,1.3654298724998009,0.15480215743964107,2.0134591251371856,-0.214645259512383,-0.35,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
4,0.5095233212609473,1.275891432830184,1.2769748579714395,1.2752495108576956,-0.9867944557655678,0.39260463907148696,2.836664252501999,1.229326449791316,1.2760046679302812,0.15176831885829917,2.1251200792987563,-0.18305954030615745,0.0,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
4,0.2295913492234489,1.2152041191118914,1.2161964856185794,1.2145358646820268,1.0132317545503768,0.06763492626834178,1.270901222966761,0.3566513568844055,1.2153172417668456,0.13190851027263545,1.9369658979603255,-0.1635104242215261,-0.03,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
4,0.7824166324848094,1.126624307445079,1.127002250866979,1.125774541516115,-0.9867944557655678,1.5856333567378376,7.792434028463392,0.21770653155741088,1.1263991744633157,0.15805116187781576,-0.5217645240679787,0.7145095214224187,-0.39,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
4,0.028187440507873376,1.1633635168641383,1.1647773060399074,1.1635093679889328,-0.9867944557655678,0.1567896578890789,1.624431376385871,-0.2064555911663315,1.1641527264869946,0.13362983712729753,1.9874596382613299,0.5057599359999942,0.21,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
5,0.4430708007991399,0.4885341119520895,0.48888572184130746,0.4882249360350697,1.0132317545503768,-0.20331671301757615,-0.0964226137541021,0.6924080482130118,0.48780065941204676,-0.0045927093020674,1.080077546293961,-0.29762299835804906,0.16,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
5,0.9550815898103349,0.5099431537107975,0.5101976186403626,0.509401495369069,-0.9867944557655678,1.1281004152390044,3.878485126558408,0.6278041133611066,0.5098329561900442,0.0013243517608334996,1.1758651295207982,0.14344348688911823,-0.15,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
5,0.5096471933168186,0.5540110465302293,0.5544000712606246,0.5535568744059188,-0.9867944557655678,0.34605966074791666,1.607852853831287,0.12414770777502261,0.5537848525758196,0.017009942723941712,-0.5217645240679787,0.09226282190178654,0.1,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
5,0.32908979377336184,0.5149052009215985,0.5153846411417197,0.5143577113834094,-0.9867944557655678,-0.1702616296076841,0.007528123048153143,0.2473211758021569,0.5148479802648316,0.0017331668888157696,1.137823775039283,-0.2614073479045399,-0.15,-1.9410960575510763,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
5,0.12306534634890226,0.5008180807455788,0.5014022326598001,0.500390193524814,1.0132317545503768,0.21630413745292296,1.1489518962361753,0.2398795632291344,0.5008735311575594,-0.005776121514647565,1.0547622564411538,-0.05407090839722872,-0.03,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
5,0.3758258798365229,0.4750104765831108,0.4754671201530137,0.4744827007225807,-0.9867944557655678,0.04282747747298769,0.6161581262706988,1.115485714833148,0.475122227762304,-0.006292519571046187,-0.5217645240679787,-0.2502954075722368,0.04,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
5,0.2797289207030156,0.42553651052492947,0.42630316774884475,0.42525846439833753,-0.9867944557655678,-0.27015099351469446,-0.29526900948723056,-0.07551018773001884,0.425310078525092,-0.015802850443054153,1.0325942728943716,-0.3036061379730288,-0.11,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
6,0.6808582004039689,0.4592329019859685,0.4596805299314915,0.4588255637681875,1.0132317545503768,1.0514048763338462,3.4998376280369703,0.888039299441732,0.4591192295910729,-0.02171991150595505,0.9105335239824588,0.02778124244509889,-0.26,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
6,1.0518478704237095,0.5018323533982523,0.5024170848883266,0.5014039649822926,1.0132317545503768,1.5052143809291727,4.971104811684954,2.027610792172396,0.5018314571044289,-0.007605031297725989,1.0684461969021306,-0.07552581680965509,-0.33,0.5150963415264272,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
6,0.17744454444839483,0.4632899925966622,0.46362717748687216,0.4628806495981023,-0.9867944557655678,-0.26711132969368473,-0.284914066362287,0.576950423037973,0.46328902488921064,-0.008874509853039295,-0.5217645240679787,-0.31658566319592807,0.03,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
6,0.6727950970693701,0.5736191908456347,0.5741333090375272,0.5730438146441205,1.0132317545503768,3.6519512373880816,11.959002952581384,1.4307525963815477,0.5735068573643084,-0.2583808374363076,-0.5217645240679787,0.4015771936122599,-0.25,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
6,0.1329513197707318,0.5340636843609854,0.5346668334837218,0.5336193690755047,1.0132317545503768,1.4585181253749615,4.956884884177876,0.43433865808642785,0.5340628477873307,-0.2583808374363076,-0.5217645240679787,0.3884558938900966,0.07,0.5150963415264272,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
6,0.7362404290813479,0.5364866690312609,0.5368092992994998,0.5359848358096215,-0.9867944557655678,-0.15989207970469071,0.04473013070555767,0.42345536647523613,0.5365421855321694,0.005175820598139913,-0.5217645240679787,-0.2708074147039623,-0.12,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
6,0.3465716143497692,0.5162575644584964,0.5165122547289714,0.5155967653869943,-0.9867944557655678,-0.2818336297796502,-0.32642447145814474,0.08128587129915499,0.5159749519670309,0.0012382854181004334,-0.5217645240679787,-0.3189151105695029,-0.03,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
7,-0.005748903198235434,2.43019006005324,2.4318766940345116,2.429822559652874,1.0132317545503768,0.1696804949694194,2.963694779190491,0.11154736066645432,2.4304181310781994,0.34761228174747716,3.322328030229613,-0.015750784890604892,-0.37,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
7,0.03621707776847886,2.5533678388723566,2.5544482909687587,2.552488906007797,-0.9867944557655678,-0.18657133210050736,0.42084797899317045,-0.12359887113217606,2.555624687192549,0.40583616260642197,3.8454650740527545,-0.19335574298325625,-1.61,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
7,0.018492905717844635,2.5737659888872337,2.5738432446694857,2.5716379224268384,1.0132317545503768,-0.021757814861936925,1.6669668010158405,-0.036728862192433376,2.5732054457468583,0.3836955959383311,3.592312175524684,-0.06813239691403981,-0.75,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
7,0.026744275544529447,2.52136190183244,2.5231006332431645,2.5201608606415316,-0.9867944557655678,0.016604073798835457,1.9205807596801674,0.2051600511108033,2.5214210960307977,0.3995102864155387,3.7057520419461816,-0.15119584004438807,0.02,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
7,0.000871986814934011,2.4218504849090365,2.4228557853364987,2.4208112578086194,1.0132317545503768,0.46208122853046496,5.059889676367607,0.3564358902365626,2.4209515687797247,0.35217379791233167,-0.5217645240679787,0.01425795797912353,-0.1,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
7,0.14311358656173873,2.2271101355957392,2.2296955778403023,2.227969398341562,1.0132317545503768,-0.2656933577851447,-0.18864891747569662,-0.11824781925805965,2.2279013161929737,0.32727910827678136,-0.5217645240679787,-0.29473831089694286,-0.45,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
7,-0.18589265572285482,2.2682445265097178,2.271530041927336,2.2685202566407088,-0.9867944557655678,-0.2412772127597149,-0.019026096444712846,-0.28800927219586636,2.2682469031317107,0.3402536094437968,3.416199861791913,-0.16056033384610435,0.21,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
8,4.467085464135723,0.2021711330139607,0.20258463203813037,0.20189081993386532,1.0132317545503768,-0.24115013988597658,-0.23793391675947712,3.0704880652513373,0.20228237865983806,-0.059094220837805446,0.7320949403713217,-0.31965731921099366,-0.14,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
8,3.480664051190279,0.2599846742163456,0.2604312090641365,0.2596757930101508,-0.9867944557655678,2.2142608460914475,5.738088384584734,3.709773157611147,0.25998332981244554,-0.04469962501569382,0.8214510715815002,-0.11977047651890724,-0.04,0.5150963415264272,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
8,2.6533544700309926,0.25750534106536604,0.25795045917218307,0.2571976850029806,-0.9867944557655678,-0.17110878209927274,-0.06213813681822197,0.9392290999283398,0.2572785977271671,-0.04775498018271898,0.8270614871705007,-0.29446397836759225,-0.33,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
8,1.492996071734304,0.7049122778557526,0.7055002919523369,0.7042708977510848,-0.9867944557655678,2.357810835791143,8.683943882048467,2.4828219259577233,0.7046863635003141,0.040247855261879795,1.4394178227992107,-0.015550689801673307,-0.07,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
8,0.5859074939564806,0.6405014565325339,0.6411135561202718,0.6399527308377143,1.0132317545503768,0.606331127550592,2.580189277493202,0.32845683372771545,0.6405616736451704,0.022238473044977784,1.2654949395401962,0.09504825634032465,0.04,0.5150963415264272,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
8,1.4865507596543601,0.5069037166616194,0.5069275392373328,0.5059096159044202,-0.9867944557655678,-0.1247312172442783,0.14091205290890602,2.0904540439825263,0.5063393439132262,-0.0008057902218108049,1.1631390648920898,-0.30207844015971896,-0.72,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
8,1.3053708276918328,0.3484517889217495,0.34894887566338606,0.34753598599163754,-0.9867944557655678,0.1505328316297742,0.8063290226003695,0.37046704272977404,0.34833791126487557,-0.028927967709852506,0.943511820493413,-0.12978815987681994,0.04,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
9,-0.05359174880796359,2.3873652147181406,2.3880125254904243,2.3864556695273973,1.0132317545503768,-0.009266349670488191,1.6459346029438242,0.009824398754330537,2.387255114883964,0.3396296284589817,3.1837097133599186,-0.08768529863061277,0.09,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
9,0.06528672472381893,2.4611817244404834,2.462547783607754,2.4610241922886082,1.0132317545503768,-0.10015169280975642,1.0294720021553503,0.18815866416633523,2.46343840195264,0.35598223357827163,3.490229979685798,-0.21408638762671206,-0.66,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
9,-0.0030697139949377645,2.599235502165477,2.5997783571762723,2.598446545413497,1.0132317545503768,0.6112103224961942,6.485513227843234,0.525448997234237,2.599351189237884,0.36751512350450743,-0.5217645240679787,0.0062332819595019495,-0.19,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
9,0.16193975994936755,2.4644499363213193,2.4660433857282342,2.4631643764766187,1.0132317545503768,0.1158459711587031,2.605826338054667,0.24298379656675614,2.46467807082506,0.35664924773445306,3.2043724634559934,-0.10882608476364321,-0.3,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
9,-0.09102839008260045,2.330340552245612,2.3314063234103948,2.3290086202702707,-0.9867944557655678,-0.19750363330148457,0.2938027888277943,-0.2101069495250256,2.330343043922896,0.35473427160864146,-0.5217645240679787,-0.1498266352024064,-0.06,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
9,0.25637784861891033,1.7859015316828017,1.7868817221266058,1.7847259888772653,-0.9867944557655678,0.283900855192471,2.973544529502059,0.03283303145498223,1.7855649230797233,0.2579957023766327,-0.5217645240679787,0.13338696751676707,-0.15,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
9,0.14749938693171202,1.670161752316624,1.6713013294333183,1.6689307601785883,1.0132317545503768,-0.16228225994881582,0.3551886467470051,-0.13012475045186597,1.6701630207745086,0.21887854960443695,2.5235964255223995,-0.15829425391994,-0.02,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
10,-0.00029314010238923246,1.8670433438966756,1.8677316163325441,1.8661656292947204,1.0132317545503768,0.041960154683980275,1.630622628306815,0.13351338409179983,1.8665941884678576,0.25431636622479253,2.6749408070208025,-0.11101141938144977,0.23,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
10,0.374959885694325,1.9545525344301102,1.9554599534207173,1.953800539730101,1.0132317545503768,1.518883791489878,10.803457822145463,1.261292084464282,1.954272586898968,0.2582754179905153,2.702035009133536,0.042969132168221374,-0.63,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
10,0.25333830434398735,1.6494255114175227,1.650327716710439,1.6483174072098548,-0.9867944557655678,1.002185316572546,6.747826261341761,0.0823743340139815,1.6493140442838203,-0.25840235402199085,-0.5217645240679787,0.5978664553288826,0.02,0.5150963415264272,-1.0245193412189613,1.3799011874873286,-0.8816686747797685,1.5185024325937886,1.5651418735230063
10,0.8863251442735155,1.6463939631556432,1.6473959213835847,1.6453887341104718,-0.9867944557655678,-0.10904477694169529,0.6406978327244244,-0.028280699845086667,1.6461585235176621,0.2231173169840423,2.5253753377823265,-0.1557604220247944,-0.05,-1.9410960575510763,0.5686953922695135,1.3799011874873286,-0.8816686747797685,1.2359314666899688,1.1622784958018348
10,0.2948801702308049,1.7040835377004795,1.7053552597683164,1.7038495548250765,1.0132317545503768,0.7684377908755626,5.590923192610478,0.04492142268541131,1.7038594746702695,-0.2583808374363076,-0.5217645240679787,0.49656296913741604,-0.58,0.5150963415264272,-1.0245193412189613,0.18324035604062802,-0.8816686747797685,0.2940282470105691,0.35655174035949205
10,-0.09424097457897715,1.6173068774161978,1.6185290135499442,1.6162146443896959,-0.9867944557655678,-0.03028985067007968,1.0562926290273733,0.012159362737670052,1.6167445620902587,0.2200404452313339,2.52304906790396,-0.10672757362707741,-0.04,0.5150963415264272,0.8342311811842597,0.18324035604062802,-0.8816686747797685,0.011457281106749255,-0.046311637361679314
11,2.5942714645550966,-0.24427787960445638,-0.24417587123094703,-0.24439390390286625,1.0132317545503768,-0.22528418393636643,-0.2644896984253367,3.0411708005949363,-0.24433650692176956,-0.1442353503865285,0.19732654715635006,-0.31806819159627564,0.1,0.5150963415264272,0.5686953922695135,-1.0134204754060727,1.1340444618219907,-0.8362556166047104,-0.852038392804022
11,1.6676827923071909,-0.20832754891525396,-0.2082049977976216,-0.20846133779889922,1.0132317545503768,0.6260758316938331,0.9314586604037393,4.220296894828689,-0.20827341245138997,-0.13747914248197982,-0.5217645240679787,-0.2578201713933301,-0.24,-1.9410960575510763,-1.290055130133707,-1.0134204754060727,1.1340444618219907,-0.9304459385726505,-0.852038392804022
11,1.7477499778188368,-0.20917277612581514,-0.2091070886674228,-0.20936246798332472,-0.9867944557655678,8.75327965143354,12.282788600982832,1.5838162744695743,-0.20917498981314941,-0.25840235402199085,-0.5217645240679787,1.2117336409044999,2.06,0.5150963415264272,1.3653027590137512,-1.0134204754060727,1.1340444618219907,-1.2130169044764703,-1.2549017705251935
