date,open,high,low,close,volume
2017-01-03,52.76,53.06,51.23,51.71,83075
2017-01-04,51.65,52.28,51.46,51.62,96231
2017-01-05,51.51,51.6,50.14,51.14,78251
2017-01-06,51.14,52.15,50.83,51.33,182060
2017-01-09,51.09,51.5,49.59,49.82,93143
2017-01-10,49.89,51.97,49.32,51.8,126301
2017-01-11,51.75,52.93,50.97,52.91,142225
2017-01-12,52.47,52.48,50.15,50.85,92017
2017-01-13,50.85,52.69,50.6,51.76,104446
2017-01-17,51.57,51.57,49.87,50.0,78890
2017-01-18,50.17,50.41,49.75,50.34,72356
2017-01-19,50.34,50.75,49.36,49.49,115231
2017-01-20,50.65,54.06,50.61,53.98,219656
2017-01-23,53.98,54.94,53.66,54.71,142513
2017-01-24,54.71,55.95,54.57,55.59,83728
2017-01-25,56.01,56.55,55.68,56.23,83027
2017-01-26,56.23,56.81,56.12,56.49,54773
2017-01-27,56.5,56.52,55.64,56.42,53732
2017-01-30,56.23,56.23,54.46,55.01,62139
2017-01-31,54.66,55.62,54.44,55.41,66969
2017-02-01,56.06,56.47,55.45,55.68,73786
2017-02-02,55.59,56.41,54.7,56.22,128438
2017-02-03,56.5,57.35,56.39,56.89,57875
2017-02-06,56.89,57.01,56.17,56.25,63692
2017-02-07,56.56,57.0,55.69,55.81,42747
2017-02-08,55.59,55.59,54.16,54.73,44243
2017-02-09,54.73,55.85,53.77,55.62,47703
2017-02-10,55.62,55.97,55.33,55.75,32905
2017-02-13,55.76,56.57,55.76,56.1,67076
2017-02-14,56.1,57.14,55.99,56.57,110563
2017-02-15,56.69,56.94,56.03,56.77,73239
2017-02-16,56.55,56.81,55.88,56.61,75158
2017-02-17,56.46,57.6,56.1,56.97,97397
2017-02-21,57.02,57.59,56.65,57.52,70509
2017-02-22,57.25,57.71,56.78,57.31,108826
2017-02-23,57.31,57.6,56.22,57.0,38509
2017-02-24,56.47,57.48,56.23,57.32,49902
2017-02-27,57.31,57.55,56.92,57.14,44610
2017-02-28,57.06,57.06,55.99,56.14,67610
2017-03-01,57.02,58.07,56.67,57.55,79316
2017-03-02,57.76,58.12,55.76,56.07,63091
2017-03-03,56.07,56.63,55.72,56.19,58844
2017-03-06,56.16,56.16,54.85,55.84,65998
2017-03-07,55.79,57.0,55.51,56.35,59422
2017-03-08,56.48,57.28,55.25,55.3,62060
2017-03-09,55.3,55.65,54.86,54.93,44349
2017-03-10,55.0,55.11,53.56,54.35,78025
2017-03-13,54.35,55.12,54.2,54.66,42002
2017-03-14,54.25,54.35,53.56,54.09,41788
2017-03-15,54.08,55.0,53.79,53.96,43465
2017-03-16,54.22,55.78,54.22,55.76,112016
2017-03-17,55.53,56.7,54.8,56.48,164124
2017-03-20,56.41,56.41,54.26,54.32,95806
2017-03-21,54.33,54.33,49.71,49.74,178937
2017-03-22,48.8,50.0,47.25,49.28,151972
2017-03-23,49.3,51.04,49.3,50.39,146817
2017-03-24,50.5,50.81,49.8,50.62,122962
2017-03-27,49.42,50.73,48.35,50.53,93293
2017-03-28,50.27,52.47,49.77,52.05,77784
2017-03-29,51.97,52.68,51.26,52.22,71579
2017-03-30,52.08,54.14,52.08,53.97,64683
2017-03-31,53.97,54.26,53.11,53.66,89368
2017-04-03,53.66,53.68,51.83,52.47,60958
2017-04-04,52.29,52.88,51.21,52.19,73707
2017-04-05,52.46,52.89,50.7,50.83,51838
2017-04-06,50.35,52.12,50.11,51.87,74520
2017-04-07,51.62,51.65,50.74,51.21,58880
2017-04-10,50.83,51.52,49.79,50.4,56703
2017-04-11,50.21,51.35,50.21,51.29,50817
2017-04-12,51.21,51.27,50.19,50.4,39087
2017-04-13,50.13,50.88,48.31,48.34,86020
2017-04-17,48.48,48.48,47.14,47.82,208811
2017-04-18,47.39,48.58,46.88,48.32,97086
2017-04-19,48.54,49.87,48.53,49.28,76400
2017-04-20,49.64,50.32,47.68,50.22,100588
2017-04-21,49.94,51.69,49.83,51.19,105366
2017-04-24,52.2,53.88,52.2,53.47,112945
2017-04-25,53.4,54.9,53.4,54.6,118353
2017-04-26,54.6,55.83,54.56,55.19,95713
2017-04-27,55.04,55.31,53.6,54.2,79474
2017-04-28,54.13,54.42,52.93,52.99,72437
2017-05-01,53.2,54.25,52.65,53.8,110563
2017-05-02,53.8,53.8,52.48,53.58,69052
2017-05-03,53.29,54.03,53.24,53.7,61923
2017-05-04,53.73,54.65,53.72,54.45,56030
2017-05-05,54.45,54.45,53.41,54.32,114319
2017-05-08,54.3,55.07,53.54,55.04,84094
2017-05-09,55.04,55.48,54.76,54.84,151213
2017-05-10,54.63,54.63,53.58,54.25,48944
2017-05-11,53.94,53.94,52.45,53.27,52221
2017-05-12,52.7,52.89,51.6,52.56,51944
2017-05-15,52.52,53.09,52.33,52.72,35390
2017-05-16,52.31,52.71,51.71,52.71,34490
2017-05-17,51.44,51.44,49.75,50.06,72022
2017-05-18,49.9,50.9,49.9,50.55,65021
2017-05-19,50.56,51.28,49.62,49.64,103100
2017-05-22,49.79,50.96,49.25,50.25,58802
2017-05-23,50.34,51.04,49.76,50.81,33931
2017-05-24,51.0,51.3,50.03,50.39,52536
2017-05-25,50.12,50.87,49.98,50.48,43958
2017-05-26,50.4,50.82,49.43,50.72,65287
2017-05-30,50.25,50.25,49.18,49.9,49153
2017-05-31,49.98,50.02,49.0,49.91,54515
2017-06-01,50.0,50.67,49.25,50.67,45858
2017-06-02,50.15,51.52,50.08,50.7,53599
2017-06-05,50.72,51.15,49.84,50.1,37789
