date,open,high,low,close,volume
2017-01-03,90.34,90.5,88.95,89.64,1445315
2017-01-04,89.99,90.68,88.89,90.49,1338314
2017-01-05,90.38,90.85,89.0,90.1,1261490
2017-01-06,90.44,90.93,89.59,89.84,1203174
2017-01-09,89.47,90.21,88.74,89.03,830238
2017-01-10,89.24,90.38,88.56,89.27,1053245
2017-01-11,89.22,90.04,88.86,90.02,960344
2017-01-12,89.64,89.88,88.45,89.79,689584
2017-01-13,90.15,91.14,89.91,90.19,862573
2017-01-17,89.66,89.82,88.03,88.15,1550678
2017-01-18,83.54,84.9,82.48,83.99,3433872
2017-01-19,84.1,84.45,83.37,83.52,1872632
2017-01-20,83.8,84.34,82.76,83.36,1757109
2017-01-23,83.06,83.91,82.46,82.67,1215981
2017-01-24,83.02,83.97,82.33,83.49,1247104
2017-01-25,84.16,84.53,82.87,84.07,1543994
2017-01-26,84.21,84.41,83.12,83.95,1228439
2017-01-27,84.0,84.01,83.1,83.68,845562
2017-01-30,83.32,83.59,81.92,83.15,898322
2017-01-31,82.83,83.87,82.57,82.96,1335027
2017-02-01,83.76,84.43,83.04,83.31,1258853
2017-02-02,82.61,83.27,81.96,82.82,793449
2017-02-03,83.87,84.59,83.6,84.4,1108928
2017-02-06,84.1,84.78,83.99,84.55,1304832
2017-02-07,84.74,84.78,84.05,84.36,1138272
2017-02-08,83.71,84.16,83.21,84.0,1069894
2017-02-09,84.25,85.58,83.7,85.51,1283405
2017-02-10,85.81,86.04,85.27,85.37,1135396
2017-02-13,85.74,86.87,85.74,86.28,721453
2017-02-14,86.38,87.87,86.14,87.58,1256259
2017-02-15,87.83,88.84,86.55,88.66,952623
2017-02-16,88.6,88.99,87.09,87.34,1132779
2017-02-17,86.6,87.59,85.94,87.2,913571
2017-02-21,87.62,88.36,87.32,88.06,723093
2017-02-22,87.42,87.95,87.05,87.5,605277
2017-02-23,87.9,87.93,86.98,87.69,591206
2017-02-24,86.85,87.19,85.44,87.05,768113
2017-02-27,87.18,87.59,86.94,87.53,528445
2017-02-28,87.08,87.54,86.69,87.35,1011640
2017-03-01,88.77,90.22,88.76,89.41,1299698
2017-03-02,89.44,89.44,88.27,88.34,880001
2017-03-03,88.41,89.01,87.89,88.71,934310
2017-03-06,88.06,88.3,87.44,87.71,1033887
2017-03-07,87.81,88.76,87.4,88.39,973544
2017-03-08,89.3,90.2,88.71,88.92,1432852
2017-03-09,89.44,89.99,89.08,89.4,1223464
2017-03-10,90.0,90.15,88.78,89.3,831638
2017-03-13,89.23,90.02,88.55,89.81,1048329
2017-03-14,89.54,89.98,88.75,89.72,804055
2017-03-15,90.15,90.16,89.4,89.53,1220943
2017-03-16,89.94,90.67,89.58,89.99,876709
2017-03-17,90.11,90.27,88.58,88.68,1956196
2017-03-20,88.52,88.87,87.79,88.02,1217241
2017-03-21,88.42,88.75,86.19,86.33,2777170
2017-03-22,85.93,86.84,84.93,86.57,1599315
2017-03-23,86.74,87.77,86.02,86.74,1008456
2017-03-24,86.76,87.61,85.09,85.75,1297073
2017-03-27,84.44,85.39,83.17,85.07,1255638
2017-03-28,84.92,86.48,84.41,86.19,1411314
2017-03-29,85.82,86.46,85.7,86.12,750228
2017-03-30,86.0,87.46,85.87,87.19,975617
2017-03-31,87.01,87.19,86.36,86.58,854365
2017-04-03,86.47,87.41,84.97,86.22,952250
2017-04-04,86.03,86.61,85.64,86.28,697394
2017-04-05,87.01,87.74,85.68,85.75,1388007
2017-04-06,85.91,86.44,84.96,86.4,927965
2017-04-07,85.83,86.77,85.41,86.09,717421
2017-04-10,85.93,86.63,85.32,85.52,761532
2017-04-11,86.12,86.67,85.02,86.64,1441652
2017-04-12,86.67,86.67,85.15,85.77,849827
2017-04-13,85.33,86.6,85.0,85.03,703604
2017-04-17,85.15,86.57,84.93,86.42,752276
2017-04-18,85.72,86.38,85.22,85.76,762372
2017-04-19,86.32,86.62,85.76,86.01,579555
2017-04-20,86.31,87.62,85.85,87.45,1133139
2017-04-21,87.19,87.79,86.62,87.36,1053733
2017-04-24,89.57,89.9,87.74,89.38,1225591
2017-04-25,89.91,91.78,88.94,90.58,2062476
2017-04-26,90.28,92.18,90.28,91.68,1324721
2017-04-27,91.6,92.29,91.07,91.52,1154989
2017-04-28,91.52,91.73,89.96,90.0,1216000
2017-05-01,90.49,90.7,89.67,90.13,1007143
2017-05-02,90.35,90.43,89.29,89.62,1171793
2017-05-03,89.28,90.31,89.18,90.21,1028282
2017-05-04,90.71,91.32,90.17,90.54,984328
2017-05-05,91.0,91.0,90.14,90.53,1038889
2017-05-08,90.66,91.0,90.38,90.93,932793
2017-05-09,91.02,91.6,90.63,90.79,912744
2017-05-10,90.65,91.06,90.42,90.81,762196
2017-05-11,90.36,90.9,89.67,90.31,569828
2017-05-12,89.67,89.74,88.94,89.66,764545
2017-05-15,89.7,90.77,89.7,90.15,744256
2017-05-16,90.13,90.77,89.85,90.6,908194
2017-05-17,89.33,89.51,85.41,85.76,1740549
2017-05-18,85.7,87.35,85.66,86.74,1281924
2017-05-19,86.9,87.6,86.67,86.94,1088645
2017-05-22,87.29,87.88,86.93,87.68,939105
2017-05-23,87.79,88.97,87.25,88.6,791353
2017-05-24,88.7,88.84,86.61,88.41,669429
2017-05-25,88.78,89.17,87.9,88.28,752087
2017-05-26,88.33,88.95,88.15,88.69,882880
2017-05-30,88.39,89.0,87.22,88.1,816179
2017-05-31,87.81,87.82,85.89,87.44,1317879
2017-06-01,87.76,89.16,86.81,89.0,1115378
2017-06-02,88.14,89.02,87.81,88.51,1343436
2017-06-05,88.77,89.45,88.72,88.73,933160
2017-06-06,87.97,88.38,87.09,87.62,1038014
2017-06-07,87.72,89.62,87.59,89.2,900744
2017-06-08,89.42,91.02,89.03,90.09,1141938
2017-06-09,90.44,91.83,89.95,91.75,1222279
2017-06-12,91.75,92.56,91.31,91.91,1135325
2017-06-13,92.19,93.03,91.82,92.73,1088757
2017-06-14,91.57,93.72,91.25,93.36,1263892
2017-06-15,93.19,94.27,92.76,93.89,882850
2017-06-16,94.12,94.59,93.52,94.55,1525832
2017-06-19,94.99,95.63,94.75,95.3,907522
2017-06-20,94.76,95.39,94.58,94.64,593446
2017-06-21,94.75,94.78,94.11,94.39,838625
2017-06-22,94.03,94.74,93.8,94.34,801314
2017-06-23,94.79,95.02,93.64,94.01,1143908
2017-06-26,94.21,94.77,93.6,94.2,625637
2017-06-27,94.57,95.75,94.16,95.42,1189081
2017-06-28,96.0,97.7,95.71,96.66,1363887
2017-06-29,98.03,98.72,95.85,97.0,1440071
2017-06-30,98.12,98.12,96.98,97.21,1137962
2017-07-03,97.67,99.3,97.63,98.39,614772
2017-07-05,98.88,99.29,97.95,98.98,1175000
2017-07-06,98.99,99.05,97.27,97.54,1403671
2017-07-07,98.08,98.71,97.41,98.13,994060
2017-07-10,97.86,99.05,97.7,98.55,863461
2017-07-11,98.41,98.63,97.61,97.9,718322
2017-07-12,97.99,98.08,97.17,97.98,828016
2017-07-13,98.21,98.24,97.5,98.19,940108
2017-07-14,97.53,98.44,96.63,98.11,545479
2017-07-17,98.02,98.94,97.23,98.03,623686
2017-07-18,97.17,97.94,96.66,97.37,1340459
2017-07-19,91.5,92.5,87.36,89.21,5279941
2017-07-20,89.23,89.53,87.0,87.5,4028543
2017-07-21,87.59,87.96,86.57,87.84,2705755
2017-07-24,87.78,88.48,87.75,87.9,1760489
2017-07-25,88.96,89.44,87.87,88.15,1553709
2017-07-26,88.08,88.37,87.58,87.9,1307869
2017-07-27,87.92,88.43,86.97,87.66,1213169
2017-07-28,87.65,87.89,87.07,87.26,946510
2017-07-31,87.33,87.81,86.96,87.51,981797
2017-08-01,88.16,88.2,87.12,88.11,1282306
2017-08-02,88.11,88.4,87.34,88.11,1053490
2017-08-03,88.1,88.37,87.82,87.98,1197510
2017-08-04,88.42,89.5,88.15,88.99,1056823
2017-08-07,88.89,89.19,88.12,88.29,645804
2017-08-08,87.92,89.51,87.72,88.79,1042501
2017-08-09,88.24,89.31,88.1,89.24,1271834
2017-08-10,88.94,89.07,87.09,87.2,1845824
2017-08-11,87.6,87.93,86.76,87.15,1043485
2017-08-14,88.11,89.08,87.92,88.64,1216644
2017-08-15,89.25,89.65,88.67,88.69,984283
2017-08-16,89.03,89.8,88.8,89.48,1347217
2017-08-17,89.1,89.24,87.32,87.43,1376056
2017-08-18,87.17,88.35,87.01,87.93,1149151
2017-08-21,87.9,88.14,87.41,87.87,729805
2017-08-22,88.1,89.24,87.87,89.06,1285931
2017-08-23,88.48,89.49,88.47,89.21,602777
2017-08-24,89.59,89.94,89.04,89.75,1746548
